"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"115",1850,165.389999389648,65.1141729880506,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"116",1850,162.960006713867,64.1574829582154,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"117",1850,156.270004272461,61.5236237293153,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"118",1850,170.850006103516,67.263781930518,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"119",1850,175.339996337891,69.0314946212168,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"120",1850,160.929992675781,63.3582648329847,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"121",1850,171.25,67.4212598425197,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"122",1850,158.899993896484,62.5590527151513,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"123",1850,167.589996337891,65.9803135188546,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"124",1850,166.990005493164,65.744096650852,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"125",1850,153.440002441406,60.4094497800812,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"126",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"127",1850,166,65.3543307086614,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"128",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"129",1850,173,68.1102362204724,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"130",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"131",1850,162,63.7795275590551,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"132",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"133",1850,170,66.9291338582677,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"134",1850,159,62.5984251968504,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"135",1850,159,62.5984251968504,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"136",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"137",1850,153,60.2362204724409,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"138",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"139",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"140",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"141",1850,156,61.4173228346457,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"142",1850,170,66.9291338582677,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
